tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
5741	Giardia intestinalis	5703199	0	live	GL50803_0093356	GL50803_0093356, GL50803_93356	hypothetical protein	hypothetical protein		3	NC_051858.1	1535905	1538085	minus	1		
5741	Giardia intestinalis	5703178	0	live	GL50803_004627	GL50803_004627, GL50803_4627	hypothetical protein	hypothetical protein		3	NC_051858.1	1491270	1494467	plus	1		
5741	Giardia intestinalis	5703162	0	live	GL50803_0038462	GL50803_0038462, GL50803_38462	hypothetical protein	hypothetical protein		3	NC_051858.1	1445888	1470373	plus	1		
5741	Giardia intestinalis	5703144	0	live	GL50803_0014589	GL50803_0014589, GL50803_14589	hypothetical protein	hypothetical protein		3	NC_051858.1	1416525	1416986	plus	1		
5741	Giardia intestinalis	5703027	0	live	GL50803_007913	GL50803_007913, GL50803_7913	hypothetical protein	hypothetical protein		3	NC_051858.1	1246908	1249064	minus	1		
5741	Giardia intestinalis	5702928	0	live	GL50803_0017189	GL50803_0017189, GL50803_17189	hypothetical protein	hypothetical protein		3	NC_051858.1	1070908	1078074	minus	1		
5741	Giardia intestinalis	5702842	0	live	GL50803_0087970	GL50803_0087970, GL50803_87970	hypothetical protein	hypothetical protein		3	NC_051858.1	940614	944213	minus	1		
5741	Giardia intestinalis	5702789	0	live	GL50803_008464	GL50803_008464, GL50803_8464	hypothetical protein	hypothetical protein		3	NC_051858.1	808610	810022	minus	1		
5741	Giardia intestinalis	5702752	0	live	GL50803_008454	GL50803_008454, GL50803_8454	hypothetical protein	hypothetical protein		3	NC_051858.1	819761	821119	minus	1		
5741	Giardia intestinalis	5702699	0	live	GL50803_0091324	GL50803_0091324, GL50803_91324	hypothetical protein	hypothetical protein		4	NC_051859.1	1081686	1090631	minus	1		
5741	Giardia intestinalis	5702698	0	live	GL50803_0033592	GL50803_0033592, GL50803_33592	hypothetical protein	hypothetical protein		4	NC_051859.1	1079210	1081627	plus	1		
5741	Giardia intestinalis	5702634	0	live	GL50803_0017596	GL50803_0017596, GL50803_17596	hypothetical protein	hypothetical protein		4	NC_051859.1	936635	939055	plus	1		
5741	Giardia intestinalis	5702609	0	live	GL50803_0011940	GL50803_0011940, GL50803_11940	hypothetical protein	hypothetical protein		4	NC_051859.1	893769	894113	minus	1		
5741	Giardia intestinalis	5702601	0	live	GL50803_0017590	GL50803_0017590, GL50803_17590	hypothetical protein	hypothetical protein		4	NC_051859.1	874793	876613	plus	1		
5741	Giardia intestinalis	5702586	0	live	GL50803_0017584	GL50803_0017584, GL50803_17584	hypothetical protein	hypothetical protein		4	NC_051859.1	843100	843726	minus	1		
5741	Giardia intestinalis	5702513	0	live	GL50803_0014089	GL50803_0014089, GL50803_14089	hypothetical protein	hypothetical protein		4	NC_051859.1	732688	734208	plus	1		
5741	Giardia intestinalis	5702494	0	live	GL50803_0016226	GL50803_0016226, GL50803_16226	hypothetical protein	hypothetical protein		4	NC_051859.1	701869	704802	minus	1		
5741	Giardia intestinalis	5702436	0	live	GL50803_006455	GL50803_006455, GL50803_6455	hypothetical protein	hypothetical protein		4	NC_051859.1	562384	563718	minus	1		
5741	Giardia intestinalis	5702433	0	live	GL50803_0017127	GL50803_0017127, GL50803_17127	hypothetical protein	hypothetical protein		4	NC_051859.1	556220	557872	plus	1		
5741	Giardia intestinalis	5702406	0	live	GL50803_007081	GL50803_007081, GL50803_7081	hypothetical protein	hypothetical protein		4	NC_051859.1	600197	601168	minus	1		
5741	Giardia intestinalis	5702305	0	live	GL50803_0016951	GL50803_0016951, GL50803_16951	hypothetical protein	hypothetical protein		5	NC_051860.1	1476777	1481147	plus	1		
5741	Giardia intestinalis	5702284	0	live	GL50803_0016734	GL50803_0016734, GL50803_16734	hypothetical protein	hypothetical protein		5	NC_051860.1	1524151	1532112	minus	1		
5741	Giardia intestinalis	5702261	0	live	GL50803_0015343	GL50803_0015343, GL50803_15343	hypothetical protein	hypothetical protein		5	NC_051860.1	1601431	1602714	plus	1		
5741	Giardia intestinalis	5702074	0	live	GL50803_0014401	GL50803_0014401, GL50803_14401	hypothetical protein	hypothetical protein		1	NC_051856.1	1202148	1204907	minus	1		
5741	Giardia intestinalis	5702048	0	live	GL50803_0016640	GL50803_0016640, GL50803_16640	hypothetical protein	hypothetical protein		1	NC_051856.1	1260064	1260972	minus	1		
5741	Giardia intestinalis	5702046	0	live	GL50803_0013467	GL50803_0013467, GL50803_13467	hypothetical protein	hypothetical protein		1	NC_051856.1	1262660	1263592	minus	1		
5741	Giardia intestinalis	5702044	0	live	GL50803_0016641	GL50803_0016641, GL50803_16641	hypothetical protein	hypothetical protein		1	NC_051856.1	1264607	1265965	minus	1		
5741	Giardia intestinalis	5702006	0	live	GL50803_0090425	GL50803_0090425, GL50803_90425	hypothetical protein	hypothetical protein		1	NC_051856.1	1318397	1319950	plus	1		
5741	Giardia intestinalis	5702000	0	live	GL50803_0017506	GL50803_0017506, GL50803_17506	hypothetical protein	hypothetical protein		1	NC_051856.1	1337030	1338862	plus	1		
5741	Giardia intestinalis	5701971	0	live	GL50803_0022806	GL50803_0022806, GL50803_22806	hypothetical protein	hypothetical protein		1	NC_051856.1	1392841	1393845	plus	1		
5741	Giardia intestinalis	5701915	0	live	GL50803_008049	GL50803_008049, GL50803_8049	hypothetical protein	hypothetical protein		1	NC_051856.1	1449865	1451361	plus	1		
5741	Giardia intestinalis	5701814	0	live	GL50803_007706	GL50803_007706, GL50803_7706	hypothetical protein	hypothetical protein		5	NC_051860.1	2290944	2293190	minus	1		
5741	Giardia intestinalis	5701766	0	live	GL50803_0014868	GL50803_0014868, GL50803_14868	hypothetical protein	hypothetical protein		5	NC_051860.1	2366120	2367643	plus	1		
5741	Giardia intestinalis	5701740	0	live	GL50803_0015473	GL50803_0015473, GL50803_15473	hypothetical protein	hypothetical protein		5	NC_051860.1	2406721	2410002	minus	1		
5741	Giardia intestinalis	5701705	0	live	GL50803_009099	GL50803_009099, GL50803_9099	hypothetical protein	hypothetical protein		2	NC_051857.1	971835	973055	plus	1		
5741	Giardia intestinalis	5701677	0	live	GL50803_0016602	GL50803_0016602, GL50803_16602	hypothetical protein	hypothetical protein		2	NC_051857.1	1032746	1035094	plus	1		
5741	Giardia intestinalis	5701666	0	live	GL50803_007349	GL50803_007349, GL50803_7349	hypothetical protein	hypothetical protein		2	NC_051857.1	1060261	1062024	plus	1		
5741	Giardia intestinalis	5701617	0	live	GL50803_0023800	GL50803_0023800, GL50803_23800	hypothetical protein	hypothetical protein		2	NC_051857.1	1126493	1127743	minus	1		
5741	Giardia intestinalis	5701567	0	live	GL50803_007570	GL50803_007570, GL50803_7570	hypothetical protein	hypothetical protein		2	NC_051857.1	1188668	1194073	plus	1		
5741	Giardia intestinalis	5701520	0	live	GL50803_0011321	GL50803_0011321, GL50803_11321	hypothetical protein	hypothetical protein		2	NC_051857.1	1245284	1249942	minus	1		
5741	Giardia intestinalis	5701495	0	live	GL50803_003079	GL50803_003079, GL50803_3079	hypothetical protein	hypothetical protein		5	NC_051860.1	3763035	3764063	plus	1		
5741	Giardia intestinalis	5701383	0	live	GL50803_0016912	GL50803_0016912, GL50803_16912	hypothetical protein	hypothetical protein		5	NC_051860.1	3954467	3955489	plus	1		
5741	Giardia intestinalis	5701358	0	live	GL50803_0021803	GL50803_0021803, GL50803_21803	hypothetical protein	hypothetical protein		5	NC_051860.1	3990229	3991869	minus	1		
5741	Giardia intestinalis	5701253	0	live	GL50803_009545	GL50803_009545, GL50803_9545	hypothetical protein	hypothetical protein		4	NC_051859.1	414103	415122	plus	1		
5741	Giardia intestinalis	5701226	0	live	GL50803_0016503	GL50803_0016503, GL50803_16503	hypothetical protein	hypothetical protein		4	NC_051859.1	467967	471659	plus	1		
5741	Giardia intestinalis	5701202	0	live	GL50803_0094224	GL50803_0094224, GL50803_94224	hypothetical protein	hypothetical protein		4	NC_051859.1	493369	494688	minus	1		
5741	Giardia intestinalis	5700986	0	live	GL50803_00137712	GL50803_00137712, GL50803_137712	hypothetical protein	hypothetical protein		5	NC_051860.1	1920872	1940248	minus	1		
5741	Giardia intestinalis	5700966	0	live	GL50803_008922	GL50803_008922, GL50803_8922	hypothetical protein	hypothetical protein		5	NC_051860.1	1968388	1969452	minus	1		
5741	Giardia intestinalis	5700911	0	live	GL50803_006245	GL50803_006245, GL50803_6245	hypothetical protein	hypothetical protein		5	NC_051860.1	2058893	2061097	plus	1		
5741	Giardia intestinalis	5700898	0	live	GL50803_0016130	GL50803_0016130, GL50803_16130	hypothetical protein	hypothetical protein		5	NC_051860.1	2092463	2093785	plus	1		
5741	Giardia intestinalis	5700631	0	live	GL50803_0010712	GL50803_0010712, GL50803_10712	hypothetical protein	hypothetical protein		4	NC_051859.1	1832873	1834171	plus	1		
5741	Giardia intestinalis	5700613	0	live	GL50803_0015268	GL50803_0015268, GL50803_15268	hypothetical protein	hypothetical protein		4	NC_051859.1	1802753	1805401	minus	1		
5741	Giardia intestinalis	5700544	0	live	GL50803_002419	GL50803_002419, GL50803_2419	hypothetical protein	hypothetical protein		5	NC_051860.1	3251325	3251978	plus	1		
5741	Giardia intestinalis	5700536	0	live	GL50803_0016485	GL50803_0016485, GL50803_16485	hypothetical protein	hypothetical protein		5	NC_051860.1	3264423	3265022	plus	1		
5741	Giardia intestinalis	5700535	0	live	GL50803_004950	GL50803_004950, GL50803_4950	hypothetical protein	hypothetical protein		5	NC_051860.1	3264946	3265512	minus	1		
5741	Giardia intestinalis	5700485	0	live	GL50803_006736	GL50803_006736, GL50803_6736	hypothetical protein	hypothetical protein		5	NC_051860.1	3348406	3349356	minus	1		
5741	Giardia intestinalis	5700290	0	live	GL50803_0016768	GL50803_0016768, GL50803_16768	hypothetical protein	hypothetical protein		5	NC_051860.1	3201478	3211005	plus	1		
5741	Giardia intestinalis	5700189	0	live	GL50803_0012059	GL50803_0012059, GL50803_12059	hypothetical protein	hypothetical protein		4	NC_051859.1	111153	114392	minus	1		
5741	Giardia intestinalis	5700130	0	live	GL50803_00107659	GL50803_00107659, GL50803_107659	hypothetical protein	hypothetical protein		4	NC_051859.1	231562	231855	plus	1		
5741	Giardia intestinalis	5700125	0	live	GL50803_0017474	GL50803_0017474, GL50803_17474	hypothetical protein	hypothetical protein		4	NC_051859.1	219104	220921	minus	1		
5741	Giardia intestinalis	5700122	0	live	GL50803_005568	GL50803_005568, GL50803_5568	hypothetical protein	hypothetical protein		2	NC_051857.1	588594	589055	plus	1		
5741	Giardia intestinalis	5700087	0	live	GL50803_0016273	GL50803_0016273, GL50803_16273	hypothetical protein	hypothetical protein		2	NC_051857.1	637437	644315	plus	1		
5741	Giardia intestinalis	5700078	0	live	GL50803_0016607	GL50803_0016607, GL50803_16607	hypothetical protein	hypothetical protein		2	NC_051857.1	662867	663841	plus	1		
5741	Giardia intestinalis	5700028	0	live	GL50803_0037452	GL50803_0037452, GL50803_37452	hypothetical protein	hypothetical protein		2	NC_051857.1	748447	754038	minus	1		
5741	Giardia intestinalis	5699998	0	live	GL50803_0014960	GL50803_0014960, GL50803_14960	hypothetical protein	hypothetical protein		1	NC_051856.1	974524	975072	minus	1		
5741	Giardia intestinalis	5699997	0	live	GL50803_009477	GL50803_009477, GL50803_9477	hypothetical protein	hypothetical protein		1	NC_051856.1	975099	975734	minus	1		
5741	Giardia intestinalis	5699843	0	live	GL50803_0016543	GL50803_0016543, GL50803_16543	hypothetical protein	hypothetical protein		3	NC_051858.1	148517	150250	plus	1		
5741	Giardia intestinalis	5699817	0	live	GL50803_0095880	GL50803_0095880, GL50803_95880	hypothetical protein	hypothetical protein		3	NC_051858.1	238773	239984	plus	1		
5741	Giardia intestinalis	5699768	0	live	GL50803_005823	GL50803_005823, GL50803_5823	hypothetical protein	hypothetical protein		5	NC_051860.1	2813348	2814136	minus	1		
5741	Giardia intestinalis	5699736	0	live	GL50803_0015376	GL50803_0015376, GL50803_15376	hypothetical protein	hypothetical protein		5	NC_051860.1	2868789	2877524	minus	1		
5741	Giardia intestinalis	5699722	0	live	GL50803_0011207	GL50803_0011207, GL50803_11207	hypothetical protein	hypothetical protein		5	NC_051860.1	2896102	2897679	plus	1		
5741	Giardia intestinalis	5699672	0	live	GL50803_00102056	GL50803_00102056, GL50803_102056	hypothetical protein	hypothetical protein		5	NC_051860.1	1038030	1044263	minus	1		
5741	Giardia intestinalis	5699656	0	live	GL50803_006422	GL50803_006422, GL50803_6422	hypothetical protein	hypothetical protein		5	NC_051860.1	1058950	1061544	plus	1		
5741	Giardia intestinalis	5699648	0	live	GL50803_0017109	GL50803_0017109, GL50803_17109	hypothetical protein	hypothetical protein		5	NC_051860.1	1069608	1072874	minus	1		
5741	Giardia intestinalis	5699619	0	live	GL50803_002366	GL50803_002366, GL50803_2366	hypothetical protein	hypothetical protein		5	NC_051860.1	1107190	1108449	plus	1		
5741	Giardia intestinalis	5699581	0	live	GL50803_0032730	GL50803_0032730, GL50803_32730	hypothetical protein	hypothetical protein		5	NC_051860.1	1134181	1139208	plus	1		
5741	Giardia intestinalis	5699553	0	live	GL50803_0014796	GL50803_0014796, GL50803_14796	hypothetical protein	hypothetical protein		4	NC_051859.1	1355545	1357968	minus	1		
5741	Giardia intestinalis	5699548	0	live	GL50803_008880	GL50803_008880, GL50803_8880	hypothetical protein	hypothetical protein		4	NC_051859.1	1343155	1344936	plus	1		
5741	Giardia intestinalis	5699547	0	live	GL50803_0015244	GL50803_0015244, GL50803_15244	hypothetical protein	hypothetical protein		4	NC_051859.1	1331491	1332177	plus	1		
5741	Giardia intestinalis	5699537	0	live	GL50803_0017006	GL50803_0017006, GL50803_17006	hypothetical protein	hypothetical protein		4	NC_051859.1	1308686	1312831	minus	1		
5741	Giardia intestinalis	5699518	0	live	GL50803_0016998	GL50803_0016998, GL50803_16998	hypothetical protein	hypothetical protein		4	NC_051859.1	1281626	1283452	plus	1		
5741	Giardia intestinalis	5699458	0	live	GL50803_0013288	GL50803_0013288, GL50803_13288	hypothetical protein	hypothetical protein		4	NC_051859.1	1211165	1213291	plus	1		
5741	Giardia intestinalis	5699388	0	live	GL50803_0017332	GL50803_0017332, GL50803_17332	hypothetical protein	hypothetical protein		1	NC_051856.1	699877	704826	minus	1		
5741	Giardia intestinalis	5699304	0	live	GL50803_0017262	GL50803_0017262, GL50803_17262	hypothetical protein	hypothetical protein		1	NC_051856.1	820225	821742	minus	1		
5741	Giardia intestinalis	5699245	0	live	GL50803_0016929	GL50803_0016929, GL50803_16929	hypothetical protein	hypothetical protein		1	NC_051856.1	924962	926533	plus	1		
5741	Giardia intestinalis	5699177	0	live	GL50803_0017232	GL50803_0017232, GL50803_17232	hypothetical protein	hypothetical protein		3	NC_051858.1	490776	492824	minus	1		
5741	Giardia intestinalis	5699147	0	live	GL50803_008191	GL50803_008191, GL50803_8191	hypothetical protein	hypothetical protein		3	NC_051858.1	512515	513702	plus	1		
5741	Giardia intestinalis	5699124	0	live	GL50803_0017396	GL50803_0017396, GL50803_17396	hypothetical protein	hypothetical protein		2	NC_051857.1	813330	815711	minus	1		
5741	Giardia intestinalis	5699027	0	live	GL50803_0033685	GL50803_0033685, GL50803_33685	hypothetical protein	hypothetical protein		4	NC_051859.1	1514996	1518223	minus	1		
5741	Giardia intestinalis	5698928	0	live	GL50803_0096732	GL50803_0096732, GL50803_96732	hypothetical protein	hypothetical protein		4	NC_051859.1	1391817	1402070	plus	1		
5741	Giardia intestinalis	5698918	0	live	GL50803_0022629	GL50803_0022629, GL50803_22629	hypothetical protein	hypothetical protein		1	NC_051856.1	96961	98370	plus	1		
5741	Giardia intestinalis	5698881	0	live	GL50803_0023389	GL50803_0023389, GL50803_23389	hypothetical protein	hypothetical protein		5	NC_051860.1	2729014	2732322	minus	1		
5741	Giardia intestinalis	5698840	0	live	GL50803_0016215	GL50803_0016215, GL50803_16215	hypothetical protein	hypothetical protein		2	NC_051857.1	1364199	1366826	minus	1		
5741	Giardia intestinalis	5698761	0	live	GL50803_007007	GL50803_007007, GL50803_7007	hypothetical protein	hypothetical protein		2	NC_051857.1	1475851	1476111	minus	1		
5741	Giardia intestinalis	5698683	0	live	GL50803_0017055	GL50803_0017055, GL50803_17055	hypothetical protein	hypothetical protein		5	NC_051860.1	541152	542816	minus	1		
5741	Giardia intestinalis	5698615	0	live	GL50803_0010875	GL50803_0010875, GL50803_10875	hypothetical protein	hypothetical protein		3	NC_051858.1	1811275	1814007	minus	1		
5741	Giardia intestinalis	5698595	0	live	GL50803_0010883	GL50803_0010883, GL50803_10883	hypothetical protein	hypothetical protein		3	NC_051858.1	1801476	1802573	plus	1		
5741	Giardia intestinalis	5698408	0	live	GL50803_00103888	GL50803_00103888, GL50803_103888	hypothetical protein	hypothetical protein		2	NC_051857.1	253949	254935	plus	1		
5741	Giardia intestinalis	5698346	0	live	GL50803_0033809	GL50803_0033809, GL50803_33809	hypothetical protein	hypothetical protein		5	NC_051860.1	1277393	1278118	plus	1		
5741	Giardia intestinalis	5698247	0	live	GL50803_00101260	GL50803_00101260, GL50803_101260	hypothetical protein	hypothetical protein		4	NC_051859.1	2239275	2241038	minus	1		
5741	Giardia intestinalis	5698245	0	live	GL50803_0014093	GL50803_0014093, GL50803_14093	hypothetical protein	hypothetical protein		4	NC_051859.1	2242485	2243480	plus	1		
5741	Giardia intestinalis	5698131	0	live	GL50803_006139	GL50803_006139, GL50803_6139	hypothetical protein	hypothetical protein		5	NC_051860.1	3662257	3663957	plus	1		
5741	Giardia intestinalis	5698050	0	live	GL50803_0022855	GL50803_0022855, GL50803_22855	hypothetical protein	hypothetical protein		5	NC_051860.1	869502	870815	minus	1		
5741	Giardia intestinalis	5697963	0	live	GL50803_0010034	GL50803_0010034, GL50803_10034	hypothetical protein	hypothetical protein		5	NC_051860.1	727986	734186	plus	1		
5741	Giardia intestinalis	5697922	0	live	GL50803_007893	GL50803_007893, GL50803_7893	hypothetical protein	hypothetical protein		5	NC_051860.1	2640395	2641033	plus	1		
5741	Giardia intestinalis	5697920	0	live	GL50803_0017531	GL50803_0017531, GL50803_17531	hypothetical protein	hypothetical protein		5	NC_051860.1	2637459	2638874	minus	1		
5741	Giardia intestinalis	5697907	0	live	GL50803_0017527	GL50803_0017527, GL50803_17527	hypothetical protein	hypothetical protein		5	NC_051860.1	2618878	2624598	minus	1		
5741	Giardia intestinalis	5697858	0	live	GL50803_0036426	GL50803_0036426, GL50803_36426	hypothetical protein	hypothetical protein		5	NC_051860.1	3566200	3568524	plus	1		
5741	Giardia intestinalis	5697645	0	live	GL50803_008738	GL50803_008738, GL50803_8738	hypothetical protein	hypothetical protein		5	NC_051860.1	2551717	2553702	minus	1		
5741	Giardia intestinalis	5697603	0	live	GL50803_0010232	GL50803_0010232, GL50803_10232	hypothetical protein	hypothetical protein		3	NC_051858.1	1891742	1893751	plus	1		
5741	Giardia intestinalis	5697588	0	live	GL50803_0010229	GL50803_0010229, GL50803_10229	hypothetical protein	hypothetical protein		3	NC_051858.1	1895571	1897190	plus	1		
5741	Giardia intestinalis	5697548	0	live	GL50803_0011129	GL50803_0011129, GL50803_11129	hypothetical protein	hypothetical protein		4	NC_051859.1	2633654	2634601	plus	1		
5741	Giardia intestinalis	5697508	0	live	GL50803_0017080	GL50803_0017080, GL50803_17080	hypothetical protein	hypothetical protein		2	NC_051857.1	1324550	1334065	plus	1		
5741	Giardia intestinalis	5697372	0	live	GL50803_0017627	GL50803_0017627, GL50803_17627	hypothetical protein	hypothetical protein		3	NC_051858.1	632409	636329	minus	1		
5741	Giardia intestinalis	5697337	0	live	GL50803_0016293	GL50803_0016293, GL50803_16293	hypothetical protein	hypothetical protein		5	NC_051860.1	3694100	3695608	plus	1		
5741	Giardia intestinalis	5697320	0	live	GL50803_0087039	GL50803_0087039, GL50803_87039	hypothetical protein	hypothetical protein		4	NC_051859.1	1562721	1571963	plus	1		
5741	Giardia intestinalis	5697242	0	live	GL50803_0012035	GL50803_0012035, GL50803_12035	hypothetical protein	hypothetical protein		3	NC_051858.1	1663703	1664398	plus	1		
5741	Giardia intestinalis	5697101	0	live	GL50803_0021233	GL50803_0021233, GL50803_21233	hypothetical protein	hypothetical protein		5	NC_051860.1	955183	956142	minus	1		
5741	Giardia intestinalis	5697003	0	live	GL50803_0022136	GL50803_0022136, GL50803_22136	hypothetical protein	hypothetical protein		3	NC_051858.1	316762	317880	plus	1		
5741	Giardia intestinalis	60424608	0	live	GL50803_00d60974	GL50803_00d60974	hypothetical protein	hypothetical protein		3	NC_051858.1	92652	93461	minus	1		
5741	Giardia intestinalis	60424606	0	live	GL50803_00d60704	GL50803_00d60704	hypothetical protein	hypothetical protein		4	NC_051859.1	1491817	1494327	plus	1		
5741	Giardia intestinalis	60424604	0	live	GL50803_00d60223	GL50803_00d60223	hypothetical protein	hypothetical protein		5	NC_051860.1	1330820	1331392	plus	1		
5741	Giardia intestinalis	60424603	0	live	GL50803_00d60184	GL50803_00d60184	hypothetical protein	hypothetical protein		5	NC_051860.1	1036588	1037274	plus	1		
5741	Giardia intestinalis	60424602	0	live	GL50803_00d60176	GL50803_00d60176	hypothetical protein	hypothetical protein		5	NC_051860.1	796710	797249	minus	1		
5741	Giardia intestinalis	60424596	0	live	GL50803_00d23876	GL50803_00d23876	hypothetical protein	hypothetical protein		4	NC_051859.1	1490654	1491793	plus	1		
5741	Giardia intestinalis	60424589	0	live	GL50803_00d114445	GL50803_00d114445	hypothetical protein	hypothetical protein		5	NC_051860.1	780125	781453	plus	1		
5741	Giardia intestinalis	60424581	0	live	GL50803_009913	GL50803_009913	hypothetical protein	hypothetical protein		4	NC_051859.1	1620840	1622198	minus	1		
5741	Giardia intestinalis	60424580	0	live	GL50803_009900	GL50803_009900	hypothetical protein	hypothetical protein		4	NC_051859.1	1632701	1633570	plus	1		
5741	Giardia intestinalis	60424578	0	live	GL50803_009859	GL50803_009859, GL50803_37945	hypothetical protein	hypothetical protein		1	NC_051856.1	791665	792714	plus	1		
5741	Giardia intestinalis	60424577	0	live	GL50803_009858	GL50803_009858	hypothetical protein	hypothetical protein		1	NC_051856.1	792725	794365	minus	1		
5741	Giardia intestinalis	60424576	0	live	GL50803_009857	GL50803_009857	hypothetical protein	hypothetical protein		1	NC_051856.1	794431	794985	minus	1		
5741	Giardia intestinalis	60424573	0	live	GL50803_009755	GL50803_009755	hypothetical protein	hypothetical protein		5	NC_051860.1	3332500	3333135	plus	1		
5741	Giardia intestinalis	60424571	0	live	GL50803_0096324	GL50803_0096324	hypothetical protein	hypothetical protein		4	NC_051859.1	531712	534723	minus	1		
5741	Giardia intestinalis	60424570	0	live	GL50803_009622	GL50803_009622	hypothetical protein	hypothetical protein		2	NC_051857.1	570449	571513	minus	1		
5741	Giardia intestinalis	60424569	0	live	GL50803_009612	GL50803_009612	hypothetical protein	hypothetical protein		2	NC_051857.1	556693	557964	minus	1		
5741	Giardia intestinalis	60424568	0	live	GL50803_009598	GL50803_009598	hypothetical protein	hypothetical protein		5	NC_051860.1	3476216	3476518	plus	1		
5741	Giardia intestinalis	60424566	0	live	GL50803_009571	GL50803_009571	hypothetical protein	hypothetical protein		4	NC_051859.1	1557775	1558782	minus	1		
5741	Giardia intestinalis	60424565	0	live	GL50803_009565	GL50803_009565	hypothetical protein	hypothetical protein		4	NC_051859.1	1549416	1552100	plus	1		
5741	Giardia intestinalis	60424563	0	live	GL50803_009530	GL50803_009530	hypothetical protein	hypothetical protein		4	NC_051859.1	790063	790602	minus	1		
5741	Giardia intestinalis	60424562	0	live	GL50803_0095290	GL50803_0095290	hypothetical protein	hypothetical protein		2	NC_051857.1	341980	342609	minus	1		
5741	Giardia intestinalis	60424561	0	live	GL50803_0095001	GL50803_0095001	hypothetical protein	hypothetical protein		5	NC_051860.1	3147112	3149205	minus	1		
5741	Giardia intestinalis	60424560	0	live	GL50803_0094868	GL50803_0094868	hypothetical protein	hypothetical protein		4	NC_051859.1	314948	315325	plus	1		
5741	Giardia intestinalis	60424559	0	live	GL50803_0094646	GL50803_0094646	hypothetical protein	hypothetical protein		4	NC_051859.1	133398	139433	minus	1		
5741	Giardia intestinalis	60424558	0	live	GL50803_0094150	GL50803_0094150	hypothetical protein	hypothetical protein		1	NC_051856.1	623809	626343	plus	1		
5741	Giardia intestinalis	60424557	0	live	GL50803_0093856	GL50803_0093856	hypothetical protein	hypothetical protein		5	NC_051860.1	2804466	2806166	minus	1		
5741	Giardia intestinalis	60424556	0	live	GL50803_009367	GL50803_009367	hypothetical protein	hypothetical protein		4	NC_051859.1	1013231	1015672	plus	1		
5741	Giardia intestinalis	60424555	0	live	GL50803_0093601	GL50803_0093601	hypothetical protein	hypothetical protein		5	NC_051860.1	2495457	2497175	minus	1		
5741	Giardia intestinalis	60424554	0	live	GL50803_0093372	GL50803_0093372	hypothetical protein	hypothetical protein		3	NC_051858.1	1534907	1535908	plus	1		
5741	Giardia intestinalis	60424553	0	live	GL50803_009336	GL50803_009336	hypothetical protein	hypothetical protein		5	NC_051860.1	3535836	3536711	plus	1		
5741	Giardia intestinalis	60424551	0	live	GL50803_009238	GL50803_009238	hypothetical protein	hypothetical protein		5	NC_051860.1	2457259	2460354	plus	1		
5741	Giardia intestinalis	60424550	0	live	GL50803_009181	GL50803_009181	hypothetical protein	hypothetical protein		5	NC_051860.1	3052158	3053312	plus	1		
5741	Giardia intestinalis	60424549	0	live	GL50803_009175	GL50803_009175	hypothetical protein	hypothetical protein		5	NC_051860.1	3046479	3048056	minus	1		
5741	Giardia intestinalis	60424548	0	live	GL50803_0091504	GL50803_0091504	hypothetical protein	hypothetical protein		5	NC_051860.1	560685	575366	minus	1		
5741	Giardia intestinalis	60424547	0	live	GL50803_009150	GL50803_009150	hypothetical protein	hypothetical protein		5	NC_051860.1	3742041	3743999	minus	1		
5741	Giardia intestinalis	60424546	0	live	GL50803_009132	GL50803_009132	hypothetical protein	hypothetical protein		2	NC_051857.1	90005	90499	plus	1		
5741	Giardia intestinalis	60424545	0	live	GL50803_009128	GL50803_009128	hypothetical protein	hypothetical protein		2	NC_051857.1	93288	94625	plus	1		
5741	Giardia intestinalis	60424544	0	live	GL50803_009118	GL50803_009118	hypothetical protein	hypothetical protein		5	NC_051860.1	2351732	2352778	plus	1		
5741	Giardia intestinalis	60424543	0	live	GL50803_009090	GL50803_009090	hypothetical protein	hypothetical protein		2	NC_051857.1	983803	985188	minus	1		
5741	Giardia intestinalis	60424542	0	live	GL50803_009086	GL50803_009086	hypothetical protein	hypothetical protein		2	NC_051857.1	986897	987757	plus	1		
5741	Giardia intestinalis	60424541	0	live	GL50803_0090659	GL50803_0090659	hypothetical protein	hypothetical protein		5	NC_051860.1	3293411	3295750	plus	1		
5741	Giardia intestinalis	60424540	0	live	GL50803_009057	GL50803_009057	hypothetical protein	hypothetical protein		2	NC_051857.1	1463370	1464209	minus	1		
5741	Giardia intestinalis	60424537	0	live	GL50803_0090024	GL50803_0090024	hypothetical protein	hypothetical protein		3	NC_051858.1	515788	532980	plus	1		
5741	Giardia intestinalis	60424536	0	live	GL50803_008980	GL50803_008980	hypothetical protein	hypothetical protein		3	NC_051858.1	892186	892530	plus	1		
5741	Giardia intestinalis	60424535	0	live	GL50803_0089730	GL50803_0089730	hypothetical protein	hypothetical protein		4	NC_051859.1	678883	681879	minus	1		
5741	Giardia intestinalis	60424534	0	live	GL50803_0089552	GL50803_0089552	hypothetical protein	hypothetical protein		2	NC_051857.1	1026761	1032043	minus	1		
5741	Giardia intestinalis	60424533	0	live	GL50803_0089535	GL50803_0089535	hypothetical protein	hypothetical protein		2	NC_051857.1	1091483	1094215	plus	1		
